ITEM_ID,PRICE,CATEGORY_L1,CATEGORY_L2,PRODUCT_DESCRIPTION,GENDER
"fe7e32b0-df70-4ea5-b52d-65b5ed492682",31.99,homedecor,lighting,"This taper candle will enhance your home",Any
"c219ee74-6a27-4dd2-8ccb-f3c6611e5d9f",56.99,accessories,glasses,"These fashionable glasses for men are unrivaled",M
"99c03934-ef53-4711-b5a6-72b2466d8aae",60.99,housewares,kitchen,"A must-have for your kitchen",Any
"11f55a4a-b03d-4d49-91ac-df8485164b4d",103.99,seasonal,christmas,"A must-have for the holidays",Any
"1c54c650-dc19-486b-99a2-8621278acb9b",17.99,homedecor,lighting,"This hanging lamp will enhance your home",Any
"b5b64ebf-9188-4e45-a9cb-433a889cf1c2",49.99,homedecor,cushion,"This antique white rectangular cushion is a must-have for your house",Any
"0e28a5ca-0b34-43ac-b178-42b81225d9da",27.99,homedecor,decorative,"This rattan basket will delight everyone",Any
"ed801768-d0df-431e-8883-aa96862f246a",106.99,apparel,jacket,"This pale gray jacket for women is perfect for the city",F
"cfb51e9c-6a69-4ca8-ae56-9ef78c35adba",259.99,instruments,microphone,"This high fidelity microphone can be relied upon in every situation",Any
"1c770ee6-98d7-4820-a5e0-3e7abc165f8d",224.99,apparel,shirt,"Matchless light gray dressy shirt for women",F
"d9f978ee-732c-41cb-88db-221ac4b9bdf6",68.99,apparel,shirt,"Voguish casual overshirt for women",F
"c6dd8c55-2e9a-4907-b769-9f3cbbba5c8d",140.99,seasonal,christmas,"A must-have for the holidays",Any
"a58cc0a2-d54f-4e5a-85e7-e8c530592b76",23.99,tools,hammer,"Essential hammer for every craftperson",Any
"4daf5ac5-2aa9-42df-b6da-895ba09e9012",764.99,furniture,sofas,"Enjoy this nice dark slate gray sofa",Any
"819194c7-b742-4f66-8637-ec8ae17f619c",40.99,seasonal,valentine,"Be sure to order early for that special day",Any
"dce75815-1d1f-4557-9a89-8fee065c5331",70.99,homedecor,clock,"This alarm clock will keep you on time",Any
"4cabc8ea-263b-4642-bce6-7309d60f3e08",379.99,instruments,strings,"This violin is perfect for amateur and professional musicians",Any
"39f54127-2206-445c-ab15-ffb044137c56",131.99,accessories,glasses,"These swell glasses for men are incomparable",M
"b3e617ef-2757-410b-a997-f2cd2006f770",112.99,floral,arrangement,"Carnations arrangement grown sustainably on our organic farms",Any
"e9771bb4-cac0-45b4-9e7f-9928ea597e4d",25.99,tools,saw,"Essential saw for every craftperson",Any
"f08e9ea2-5ad8-4fe1-a72e-622e31c363cb",45.99,homedecor,decorative,"This rattan basket will delight everyone",Any
"65c20b6c-7c1b-4f82-bd05-302f83e8cd55",78.99,apparel,jacket,"Well-insulated winter suit for men",M
"ae6b8d70-760c-4e97-936b-4c56aaf9eac3",13.99,apparel,socks,"Fashionable and colorful socks",M
"cee9e9a1-9949-42a9-92a6-4a4420fcc7a3",185.99,apparel,jacket,"Well-insulated jacket for women for all seasons",F
"8eb86a5d-f246-4190-b903-aab515c71b50",61.99,homedecor,clock,"This table clock is a must-have",Any
"53014964-755a-4cf6-9f6c-5c917773e3c9",119.99,apparel,scarf,"Swanky scarf for women for every occasion",F
"ea28def7-b36e-415b-8e31-ff4ec83f195a",101.99,jewelry,earrings,"These sassy earrings for women will turn heads",F
"b4434b3e-2261-4e9f-a93d-74b89626d59f",9.99,footwear,formal,"Pair of black formal shoes for men",M
"6e73f9f1-2432-4d84-93d2-cc4cf0b83dd7",143.99,furniture,dressers,"Outstanding rosy-brown dresser with three drawers is a must-have",Any
"67339481-c304-4c19-8aa9-61cfcb165895",20.99,tools,set,"Essential set for every craftperson",Any
"026102a5-46af-449d-a276-ce1c8a8df1db",22.99,homedecor,lighting,"This hanging lamp will enhance your home",Any
"022b3ccd-1566-4bdd-800f-bf7afb7951b2",91.99,accessories,belt,"Voguish belt for women",F
"641f3960-72a7-4e2b-be69-8a7539eb50bb",30.99,beauty,bathing,"Keep a bottle of this product in your bathroom",Any
"6d164b55-f618-46af-a149-98818139fcd2",60.99,housewares,kitchen,"A must-have for your kitchen",Any
"7e79a109-06f4-4503-8879-c0b6a4759e96",49.99,homedecor,cushion,"This rosy-brown rectangular cushion is very nice",Any
"a7fc7d65-a3c7-4793-8c60-8631d208f4a4",164.99,apparel,jacket,"Warm casual jacket for women for all seasons",F
"72ae72f3-e7f0-4f03-b8eb-12e78c77741d",36.99,beauty,bathing,"Keep a bottle of this product in your bathroom",Any
"b03a9d18-3bd9-4d1c-9ebb-2d94cad7c7cc",148.99,apparel,jacket,"Cool casual jacket for women for all seasons",F
"f7dfe0b1-8e7e-4c44-918a-0cb31ec128d0",17.99,groceries,seafood,"Tasty oysters, always sourced sustainably",Any
"7c982760-c605-4e7c-ad2d-d1e24228be70",107.99,floral,plant,"Indoor plant grown sustainably on our organic farms",Any
"6458e9e3-6233-4d75-80f2-b91560bff36a",32.99,homedecor,cushion,"This dark blue round cushion is very stylish",Any
"ad7d52cc-cc68-4aed-bdb3-cb53317a5b93",5.99,groceries,dairy,"This cheese is made sustainably by our dairy farmers",Any
"563bfd0b-9689-4b85-a65e-fbb18051e773",107.99,accessories,watch,"This funky watch for women is perfect for all occasions",F
"128c6bfd-533a-478e-8e63-bb25deabe186",52.99,floral,plant,"Drought-resistant indoor plant grown sustainably on our organic farms",Any
"00c5d8dd-12fb-41ad-972d-88364f8a8519",4.99,groceries,dairy,"This cheese is made sustainably by our dairy farmers",Any
"58346c9e-3dc3-481c-931d-45db31846b32",108.99,seasonal,christmas,"A must-have for the holidays",Any
"3a4608cb-949b-4fc6-8e78-2e7011a31aa8",261.99,furniture,dressers,"This incomparable dresser has lots of drawers to organize all your items",Any
"559b3f9a-e6c4-443b-9f9f-9e7a5b8ece64",22.99,homedecor,cushion,"This gray square cushion is a must-have for your house",Any
"35efa417-357d-465e-99cb-b208bbc63f8b",58.99,housewares,kitchen,"Definitive for every kitchen",Any
"52f04147-c46e-452c-8e26-21c089cea285",1348.99,electronics,camera,"This video camera is perfect for capturing those special moments",Any
"9747c3ce-b89d-4992-bf3d-f4ecc5a668fe",211.99,furniture,chairs,"Unsurpassed dark gray chair for your office",Any
"813427bd-9011-462b-88d6-f0978f5cf8c3",185.99,apparel,shirt,"White dressy shirt for women",F
"d8bf902d-3dce-453b-975f-cf81d6e4b1a6",17.99,homedecor,cushion,"This light steel blue square cushion is a must-have for your house",Any
"efa03496-bb6b-4473-9cd1-025be8660e18",85.99,apparel,scarf,"Dandyish scarf for men",M
"b4ca4662-0249-4a2f-99c0-f5e4b2157421",41.99,homedecor,cushion,"This steel blue square cushion is a must-have for your house",Any
"1249276c-851a-4f46-81fb-873fd7d5f60f",75.99,accessories,watch,"This sassy watch for women is perfect for all occasions",F
"99cb19d7-68cf-49d3-9d44-360e2099fe99",29.99,homedecor,decorative,"This glass vase will delight everyone",Any
"fcb6244e-d745-41cc-b364-961cc301e36e",89.99,accessories,belt,"Cool belt for all occasions",M
"4bcb9dea-5dc0-41b4-b086-382ea577ac96",9.99,electronics,camera,"Camera for amateurs and professonals",Any
"78ff9037-31ba-447f-9669-5f7a08b8e905",667.99,electronics,television,"This television is perfect for every room",Any
"cb106bf2-8a7f-40cb-9f09-2f9e988181f3",70.99,jewelry,necklace,"Quintessential necklace for women",F
"7885a4d9-2f1e-4cc4-b52f-82592f4caabd",4.99,groceries,fruits,"This delicious fruit is everyone's favorite",Any
"f6f44cb4-2b31-4d9b-8483-ce1cd6d24cc4",63.99,jewelry,bracelet,"This neat bracelet for women will turn heads",F
"bb710911-1bba-4587-9bbe-65124d8495d0",25.99,tools,saw,"Essential saw for every craftperson",Any
"23b9529f-e42b-4546-8066-36771aa9ee1a",64.99,accessories,belt,"Fashionable belt for all occasions",M
"47707417-48c4-4faa-84ee-a06414d29e46",9.99,books,travel,"Plan your next trip with this essential reference book on Spain",Any
"19088866-7d6d-4429-b047-6686cb9540a7",100.99,floral,plant,"Indoor plant delivered fresh and vibrant from our growers",Any
"e8720deb-c1f7-48c6-90b2-333b8c79c16a",142.99,apparel,shirt,"Groovy casual shirt for women",F
"e6a872ab-6a79-4703-9148-1efdca2289e5",77.99,accessories,belt,"Funky belt for all occasions",M
"9cc46ed9-287c-4ce8-bdb5-8e1fed177dd5",45.99,books,cooking,"Learn to cook Italian cuisine with these easy recipes",Any
"aa5be513-89e8-4518-aba0-a40c8544adbc",74.99,housewares,kitchen,"A must-have for your kitchen",Any
"a228856e-ed94-48e3-9af3-575d20565bde",21.99,books,cooking,"Learn to cook Turkish cuisine with these easy recipes",Any
"3946f4c8-1b5b-4161-b794-70b33affb671",119.99,apparel,shirt,"Voguish printed casual shirt for women",F
"47bf6ff9-b168-47f9-9e8e-3ad7a78c2836",141.99,floral,arrangement,"Lilies arrangement delivered fresh and vibrant from our growers",Any
"41df4bf9-8ee7-4068-a957-3e70c159aa48",49.99,homedecor,decorative,"This rattan basket is a must-have for your home decor",Any
"ef6ca20c-3280-4ac7-bbdb-6c1d055ec62e",156.99,apparel,jacket,"Well-insulated casual jacket for women for all seasons",F
"7397bcf5-06c0-4aee-922f-8d111c10e090",9.99,footwear,formal,"Pair of strappy heels for women",F
"b842b868-4117-4254-aa1c-be43b05abb87",124.99,furniture,chairs,"Incomparable dark khaki chair for your office",Any
"d27b5683-8bcd-4c9d-a641-a8fe6b00f610",6.99,groceries,vegetables,"This yummy veggie is a must-have in every pantry",Any
"6fc7b390-e00f-47a8-9128-098517f02852",12.99,groceries,bakery,"This delicious berry apple pie is made fresh every day",Any
"4b29ebdb-28d3-49ee-a9b1-cdb49fbb51f9",22.99,groceries,seafood,"Flavorful farmed salmon, always sourced sustainably",Any
"43dbbd80-b7f7-44c0-a942-e144006cc020",735.99,furniture,sofas,"This ritzy white sofa will be the highlight of any room",Any
"0cb50483-3682-4db5-870c-2b007b2c08b6",4.99,groceries,fruits,"Make sure to have your fresh dose of vitamin C every day",Any
"5a0f6f0b-8e77-49c0-aac5-f452ae1054fa",102.99,accessories,glasses,"Ultracool glasses for men",M
"8b9733b9-cbea-4de3-978b-5e3f0e8c796c",736.99,furniture,sofas,"Unrivaled chocolate sofa for any room",Any
"2056c1e4-773f-4765-82e0-dedf83eefb10",102.99,jewelry,necklace,"Dapper necklace for men",M
"9943c887-d454-420d-a39b-b4a81e2980b7",97.99,accessories,handbag,"Sienna handbag that works with all outfits",F
"4039ce10-f9b9-40d8-97a0-87b7a1295b34",94.99,jewelry,earrings,"Hip earrings for women for everyday wear",F
"6a14c9e7-e667-48b1-9b77-b9ccee9e63b5",121.99,floral,wreath,"Wedding wreath delivered fresh and vibrant from our growers",Any
"386fe76e-5573-45ae-8474-64afbd48e1b3",10.99,groceries,meat,"Our beef is raised sustainably by our farmers",Any
"1e96e374-be23-4c97-b87e-b5c45cb8999f",52.99,housewares,kitchen,"Definitive for every kitchen",Any
"429991a4-077e-42c0-9f52-c2f3d5bc6686",667.99,furniture,sofas,"This ritzy gainsboro sofa will be the highlight of any room",Any
"2a44c312-f951-4c8a-a77d-bf379a5e80cb",132.99,electronics,speaker,"High fidelity speakers to fill the house with beautiful music",Any
"274758fa-fd8a-4b25-b87f-fa6b56ef9f48",80.99,footwear,boot,"Unsurpassed pair of saddle brown boots",M
"9551aff2-a0fe-4c68-af2c-d5571c8de81d",3.99,groceries,dairy,"This cheese is made sustainably by our dairy farmers",Any
"a128e480-4b47-4143-bea7-db14706b38cc",56.99,floral,bouquet,"Wedding bouquet grown sustainably on our organic farms",Any
"80b2666c-0003-4e2e-80a4-033c69b462dd",71.99,apparel,scarf,"Sassy scarf for women for every occasion",F
"ee549b55-eee0-4280-bf62-6eaf26369765",38.99,jewelry,earrings,"Voguish earrings for women for everyday wear",F
"67b6b486-6d74-47a4-8173-d10a86ddc275",109.99,instruments,keys,"This keyboard will delight the most demanding musician",Any
"2d3ed96c-2e8a-46cf-975f-d88f84e042e6",60.99,homedecor,decorative,"This ceramic vase will delight everyone",Any
"3617c8ed-c344-4d20-a40b-10ba04f26d2c",61.99,housewares,kitchen,"Outstanding for every kitchen",Any
"74bfdb16-4ddd-41c0-b945-9df6632163d6",175.99,furniture,tables,"Unequaled wheat hue dining room for the whole family",Any
"5617503f-933e-45e3-be3f-82cdf5f1bd42",88.99,outdoors,fishing,"Outstanding fishing reel for every pole",Any
"d94f2195-c77a-45f1-ad44-38131f3f875d",262.99,furniture,dressers,"Incomparable gainsboro dresser with two drawers is a must-have",Any
"0016fde3-0910-4cc1-8ef6-90e15f271073",24.99,groceries,seafood,"Flavorful farmed salmon, always sourced sustainably",Any
"a7aa9dc9-5066-4cb9-a111-abd793a48cff",64.99,electronics,headphones,"This authoritative pair of headphones is unrivaled in clarity",Any
"c2af1853-e251-4ed4-ac53-e686a5d5c6c5",37.99,homedecor,decorative,"This ceramic vase will delight everyone",Any
"f928dfd9-93f3-433c-bd00-ef702f58418a",183.99,apparel,jacket,"Warm all seasons casual jacket for men",M
"62206a61-b821-47ea-be0c-c4fbf57e091e",12.99,books,travel,"Plan your next trip with this essential reference book on Mexico",Any
"0b1cb5d7-c46f-4858-a85a-bd6c9efd850e",104.99,jewelry,necklace,"This spiffy necklace for women will be noticed by all",F
"7da40dc7-cacd-437c-90f0-6d72ae9c9472",156.99,furniture,tables,"Increase your productivity with this unparalleled orange worktable",Any
"d4abbe9b-19dc-46d7-9ec7-1178f1df276a",259.99,furniture,tables,"Outstanding dark slate gray worktable for your office",Any
"946437d2-1462-4b8e-81fb-e637f47ae824",194.99,furniture,tables,"Edgy gray accent table to enhance your room",Any
"8fd77f20-e1cf-44d1-8a75-b38e6946edaf",42.99,seasonal,halloween,"A must-have for that fanciful day loved by all",Any
"ee609388-f074-41ee-b469-fbe9c61166ab",145.99,floral,arrangement,"Carnations arrangement delivered fresh and vibrant from our growers",Any
"62af4e62-c516-43cb-8afd-9241810c54f9",5.99,groceries,fruits,"This delicious fruit is everyone's favorite",Any
"47636ebb-30ac-44be-be42-23b8a333e643",179.99,instruments,percussion,"This drum set is perfect for amateur and professional musicians",Any
"1b259830-1ad3-4bc3-a74e-f9d47a60e290",24.99,jewelry,earrings,"Edgy earrings for women for everyday wear",F
"e0d8e638-5bc0-4d61-834a-f7eda2ab17e4",72.99,seasonal,christmas,"A must-have for the holidays",Any
"2e2bca71-de2f-4130-ade3-f77ef0cf247c",211.99,instruments,keys,"This keyboard is perfect for amateur and professional musicians",Any
"1613bd0b-5be5-4d26-bdc7-e68068c38847",108.99,floral,plant,"Drought-resistant indoor plant grown sustainably on our organic farms",Any
"6654a4c8-61a7-4313-b5ee-fc0426633ca4",36.99,homedecor,cushion,"This light blue rectangular cushion is very nice",Any
"452b5a4c-ad94-40d3-97d2-dbdeebc4354f",46.99,jewelry,earrings,"Groovy earrings for women",F
"1d9ab420-01b5-4d5d-b7b9-43c10f4eac84",45.99,homedecor,decorative,"This rattan basket will delight everyone",Any
"41af1a6b-d952-40ed-ae74-4411c0ecb2c9",66.99,housewares,bowls,"Splendid ceramic bowl for every occasion",Any
"bae78d39-8f13-4497-839e-9dba87583b93",108.99,instruments,wind,"This trumpet is perfect for amateur and professional musicians",Any
"80770bac-b4c9-4e5c-afa9-42a0815f77a7",123.99,floral,arrangement,"Roses arrangement delivered fresh and vibrant from our growers",Any
"326a1ec5-9de2-4acb-920a-2b38df25aeb1",969.99,electronics,camera,"This camera is perfect for capturing those special moments",Any
"7e06b209-80dc-493d-a8a8-e4e20ffbe63b",109.99,accessories,bag,"This blue striped bag for women is flawless for all occassions",F
"7471868a-fecd-40a8-8b34-d4ab1d46c1ec",263.99,instruments,percussion,"This acoustic drum will delight the most demanding musician",Any
"b92a12e5-2d39-44b1-80b0-2c518e0596fd",20.99,seasonal,easter,"A must-have for April",Any
"7c328756-a700-47d5-a9c4-696db1e72bb0",13.99,groceries,bakery,"This yummy keylime pie is made fresh every day",Any
"ed4f07c7-6728-4f66-9755-2863f9c05903",3.99,groceries,dairy,"This cheese is fresh from our dairy farms",Any
"fdc1116b-a994-4723-b3b0-ef0f6882b5d7",6.99,groceries,bakery,"Bread made fresh daily in our kitchens",Any
"39b4eae7-37ee-4e6d-a617-afdf77129be5",192.99,instruments,wind,"This clarinet is perfect for amateur and professional musicians",Any
"61b1ad14-4e70-4029-ba55-d17bbf4ab62b",106.99,seasonal,christmas,"A must-have for the holidays",Any
"101172c2-2a10-4597-bdc2-bc8f5583ef6a",50.99,housewares,kitchen,"A must-have for your kitchen",Any
"4041309b-d154-45bf-9adf-c69edfa80697",184.99,apparel,jacket,"Cool all seasons casual jacket for men",M
"d905224e-a5e2-4405-adbe-759c4b8cfd58",143.99,footwear,sneaker,"Ultrachic pair of red sneakers for walking in a new city",F
"5ed9e3c7-0029-4175-83c5-1655c36bc016",127.99,jewelry,necklace,"Flawless necklace for women",F
"f9456fda-e693-4046-a73f-64c9bedddad7",242.99,footwear,sneaker,"Dandyish pair of black sneakers to explore in the city",M
"9f32c911-f282-4d71-b70d-30f6d5630a35",12.99,electronics,cable,"This handy cable is a must-have for your electronics",Any
"56dcfc2b-01d2-42d1-8002-32fdbe1a034a",203.99,furniture,tables,"Increase your productivity with this outstanding dark khaki worktable",Any
"02aaaa49-e274-480e-9830-1e1a495f7da4",138.99,homedecor,clock,"This alarm clock is a must-have",Any
"d16df944-ea75-43c3-b54b-6738731c081b",32.0,beauty,grooming,"Delicately calibrated hairs for consistency of application",F
"48ed391e-d56e-46d8-968d-b2b4b1a99b0c",49.99,apparel,shirt,"Ultrahip floral top for women",F
"5afced84-ed2d-4520-a06d-dcfeab382e52",2.5,"cold dispensed",fountain-non-carbonated,"Made with ginseng and joy",Any
"afdd9c41-2762-45bf-b6a7-e3fb8f1b34ba",9.99,beauty,grooming,"A must-have in every bathroom",M
"9503c98c-58e3-40f1-bd03-30444c17e55c",9.99,groceries,meat,"Our pork is organic and raised sustainably",Any
"fe96a096-a0b6-4b20-a332-e11db6c0c7b0",67.99,beauty,bathing,"Soft towel for the spa",Any
"6eda688b-de3f-4e1b-83a6-dc4a64d1a815",17.99,tools,saw,"This saw is a must-have for your toolbox",Any
"85af708d-49ef-45dd-9b1f-8770885ba4b2",86.99,accessories,watch,"Dandyish men's watch for every occasion",M
"64759ab3-34a0-4f00-ae1a-1dc68b490774",19.99,tools,drill,"Essential drill for every craftperson",Any
"1ec03abf-262f-4710-83f8-ea251b155c37",188.99,furniture,tables,"Increase your productivity with this definitive bisque worktable",Any
"76a7c3b8-ecee-405c-8fc8-f68418ba95f9",9.99,groceries,bakery,"Cupcake made fresh daily in our kitchens",Any
"5dd5e235-4d2e-432b-a1b9-8e738dc8aa3a",9.99,electronics,computer,"Desktop computer for your computing needs",Any
"102d06e2-51a5-4a4d-863f-459f1c067915",58.99,housewares,kitchen,"Incomparable for every kitchen",Any
"d8145423-38c9-43a5-a98f-8cd16fc64817",14.99,groceries,seafood,"Flavorful oysters, always sourced sustainably",Any
"494d3480-3c7d-448e-8d3b-834b06fff156",9.99,footwear,sandals,"This spiffy pair of sandals for woman is perfect for the summer",F
"cacb5fe5-f77f-4bd8-979c-8eec17cb3255",58.99,housewares,kitchen,"A must-have for your kitchen",Any
"4c6701ee-45a1-4f80-9481-bc598aa7e540",52.99,housewares,kitchen,"A must-have for your kitchen",Any
"49dd74a3-7d11-454b-b2b1-9d40f0fef566",59.99,homedecor,lighting,"This floor lamp is a must-have for the lighting of your home",Any
"8c0c6d20-14f1-4387-a77b-662580d36cf2",87.99,accessories,belt,"Dapper belt for all occasions",M
"828d99c3-9514-4e1b-83e4-20e989af861d",450.99,instruments,percussion,"This acoustic drum is perfect for amateur and professional musicians",Any
